98.1
117
50.7
164
75.8
40.5
51.3
169
112
51.7
52.6
342
86.1
177
113
264
109
25.7
154
42.9
252
135
73.1
24.1
103
57
96.6
100
90
330
54.9
351
45.8
50.4
99.9
111
49.5
219
117
57.6
90.4
107
297
85.4
248
141
323
319
76.8
42.3
75.4
400
72.1
59.2
126
66.6
56.7
401
32.4
83.9
78.4
191
126
47.4
51.3
57.7
70.3
64.8
195
38.5
90.6
128
87.4
90.6
270
240
220
105
82.5
194
45.2
51.6
83.2
58.9
87.5
98.6
794
86.8
103
107
76
95.3
81.6
252
74.5
67.2
709
46.2
51.2
211
29.3
73.1
252
160
65.3
226
106
211
684
65.8
62.7
151
68.9
136
109
185
89.7
173
24.9
26.5
384
44.6
448
74.1
40.5
72.2
33.5
57.3
28
107
89.5
163
198
65.4
80.5
95.9
36.5
23
56.8
86.6
69.9
49.4
131
124
54.7
386
124
80.7
82.6
39.9
76
168
72.1
65.8
551
144
92
360
163
89.2
75.7
35.7
125
195
70.4
104
113
78.1
135
155
207
141
79.3
59.2
61
160
64.6
40
102
68.2
50.8
35.6
156
53.9
82.4
65.3
44.9
103
120
102
244
119
477
114
42.9
74.1
110
182
45.9
34.6
181
45.3
210
106
88.1
48.5
199
87.1
263
76.9
88.8
24.7
54.4
156
77
53.8
369
89.6
153
82.6
76.6
97.3
38.9
117
227
158
97.8
131
103
95.8
184
251
96.2
145
554
61.3
25.5
142
49.5
449
303
75.1
152
67.4
253
147
196
49.1
183
51.4
54.8
310
88.7
143
124
120
84.2
144
250
131
126
328
55
203
74.8
206
123
120
134
115
43.1
67.5
28.4
167
27.6
43.3
121
66.6
74.2
119
173
534
75.3
77.4
46.8
198
27.2
171
553
91.9
71.2
133
189
726
68.3
71.4
148
75.3
35.4
43.1
41.1
13.5
206
424
66.9
185
65.2
262
84.6
63.9
71.3
272
91.8
98.9
131
58.6
36.8
36.5
103
199
182
223
104
86.3
96.2
162
377
125
41.4
156
36.1
182
45.3
214
57.1
136
346
86
39.5
371
31.5
190
145
154
56.6
64.3
282
65.1
70.1
95
152
76.1
113
132
70.8
219
443
25.9
97.9
87.9
349
319
34.4
95.6
297
59
159
79.2
110
352
35.2
228
106
79.7
66.1
42.8
84.4
60.9
76.8
120
70.7
291
44.6
87
296
102
49.7
141
51.8
191
148
74.3
57
44.9
71.8
95.7
148
126
37.8
228
72.1
53.2
121
112
62.9
151
24.4
79.5
73.4
113
181
319
89.7
642
80.6
98.9
242
284
49.8
189
113
306
31.8
21.3
46.6
117
237
166
52.7
197
52.8
203
235
47.4
66.4
54.7
114
186
107
119
44.7
70.9
74.1
315
192
102
105
176
85.6
227
170
131
133
126
33.3
28.5
168
25.4
147
236
78.9
50.6
181
17.7
97.4
227
60
101
635
441
58.9
39
196
108
79.8
43.2
303
94
125
207
202
1010
129
77.8
78.8
35.6
215
112
102
209
152
172
189
12.6
62.4
57.7
71.9
27
76.1
46.5
162
82
258
117
147
104
73.1
26
18.2
123
201
84.7
100
35.8
105
55.7
657
84.4
70.9
105
82.6
101
56.3
84
33.8
279
31.1
91
52
53.6
67.5
159
34.3
109
238
317
304
27.8
69.6
89.1
25.7
137
43.8
111
133
39.9
265
216
71.1
270
91.7
53.2
143
182
75.1
111
93.3
74.1
39
136
78.7
40.6
52.5
85.5
27.3
105
93.5
80.1
59
87.7
82.9
71.1
99.1
98.7
327
72.2
82.6
130
55.3
202
76.1
98.6
191
248
154
98.2
42.1
22.9
52
100
197
111
29.2
156
88
57.6
21
76.1
326
50.8
110
70.2
35
172
59
336
63.3
188
67.5
81.3
90.5
111
41.8
634
80.3
117
47.8
88.1
86.7
65.7
82.8
204
28.7
112
101
129
224
53.5
58.7
61.7
111
123
82.1
155
241
35.8
180
65.7
17.9
52.9
164
70.3
37.8
111
109
143
272
71.3
84.6
296
300
32.9
74.3
28.4
211
102
76.9
646
75.4
57
106
54
78.1
57.1
108
148
159
52.3
196
127
81.4
192
164
315
158
347
48.5
136
64.3
48.6
87.4
98.3
48.3
63.8
91
19.7
44.2
72.5
502
72
81.6
149
36.2
243
97
66.5
35.7
105
50.4
169
121
105
66.7
29
115
149
113
111
38.9
60.1
230
132
176
158
84.4
59.3
57.7
163
38.8
208
115
100
537
119
56.3
57.9
113
64
54.3
74.6
22.6
141
86.7
129
83
224
208
36.8
394
87.2
117
80.5
179
197
75.6
103
16.6
64.2
88
186
113
190
92.9
52.5
103
58.7
45.7
67.4
21.4
198
115
101
205
1370
131
228
152
60.9
122
78.8
236
86.7
92.9
54.5
470
130
85.8
282
183
64.2
112
391
80.6
71.4
43.5
81
48.4
296
137
115
93.6
67.7
50.1
49
56.6
148
339
207
25.6
1170
81
99.8
80
31.9
365
49
33.5
112
58.8
105
76.2
98.3
111
40.9
115
121
261
106
74.7
362
69.2
44.9
560
91
81.3
50.7
87.2
132
108
80.1
121
96
34.9
278
84.9
131
132
416
54.8
174
60.1
97.6
263
130
139
206
198
136
75.7
112
117
21.3
187
76.6
48.6
68
96.5
70
31.2
373
76.3
124
45
86.1
326
111
94.4
36.4
47.5
375
88.3
63.6
91.8
242
74.5
115
142
170
294
42.3
417
88.3
204
64.5
196
54.1
146
131
118
146
72.5
69.8
86.1
160
122
183
73.7
122
63.1
71.4
94.8
164
34.1
106
86.3
173
49.4
233
71.5
124
207
98.7
101
138
44.1
63.2
67.2
188
40.9
190
45
134
270
45
207
88.2
46.4
81.4
49.7
220
81.9
72.9
107
151
61.7
311
56.3
41.2
124
197
101
147
78.5
85.2
76.4
150
75.7
122
175
94.5
129
86.1
51.3
33.1
79.9
515
47.2
42.5
13.2
62.4
121
402
168
34.7
65.1
72.8
125
91.7
69.8
60.1
70.6
75.9
83
50.3
128
239
182
71.5
125
61.6
100
46.2
111
99.5
481
147
402
96.4
129
220
52.9
99.9
70.6
96.9
137
34.2
333
112
69.5
70.4
